Country Name,Country Code,Year,GDP
Africa Western and Central,AFW,1996,263000000000.0
Angola,AGO,1996,6535458385.0
Albania,ALB,1996,3199640815.0
Andorra,AND,1996,1224024139.0
Arab World,ARB,1996,569000000000.0
United Arab Emirates,ARE,1996,73571233996.0
Argentina,ARG,1996,272000000000.0
Armenia,ARM,1996,1596968946.0
Antigua and Barbuda,ATG,1996,679111111.1
Australia,AUS,1996,401000000000.0
Austria,AUT,1996,237000000000.0
Azerbaijan,AZE,1996,3176507376.0
Burundi,BDI,1996,869033856.3
Belgium,BEL,1996,279000000000.0
Benin,BEN,1996,2361116449.0
Burkina Faso,BFA,1996,2586550595.0
Bangladesh,BGD,1996,46438484108.0
Bulgaria,BGR,1996,12294964838.0
Bahrain,BHR,1996,6938166755.0
"Bahamas, The",BHS,1996,3609000000.0
Bosnia and Herzegovina,BIH,1996,2786045322.0
Belarus,BLR,1996,14756846154.0
Belize,BLZ,1996,848205276.9
Bermuda,BMU,1996,2695390000.0
Bolivia,BOL,1996,7396949126.0
Brazil,BRA,1996,850000000000.0
Barbados,BRB,1996,2363645403.0
Brunei Darussalam,BRN,1996,5115454090.0
Bhutan,BTN,1996,303408345.6
Botswana,BWA,1996,4847757218.0
Central African Republic,CAF,1996,1007791127.0
Canada,CAN,1996,631000000000.0
Central Europe and the Baltics,CEB,1996,416000000000.0
Switzerland,CHE,1996,340000000000.0
Chile,CHL,1996,78584098983.0
China,CHN,1996,864000000000.0
Cote d'Ivoire,CIV,1996,18071152831.0
Cameroon,CMR,1996,11093538846.0
"Congo, Dem. Rep.",COD,1996,5771456952.0
"Congo, Rep.",COG,1996,2540697539.0
Colombia,COL,1996,97153389011.0
Comoros,COM,1996,396053805.9
Cabo Verde,CPV,1996,501979269.8
Costa Rica,CRI,1996,11678424507.0
Caribbean small states,CSS,1996,11180259451.0
Cuba,CUB,1996,25017368700.0
Cyprus,CYP,1996,10011918444.0
Czechia,CZE,1996,67387788633.0
Germany,DEU,1996,2500000000000.0
Djibouti,DJI,1996,494004647.7
Dominica,DMA,1996,292285185.2
Denmark,DNK,1996,188000000000.0
Dominican Republic,DOM,1996,18241622548.0
Algeria,DZA,1996,46941554225.0
East Asia & Pacific (excluding high income),EAP,1996,1520000000000.0
Early-demographic dividend,EAR,1996,2770000000000.0
East Asia & Pacific,EAS,1996,8100000000000.0
Europe & Central Asia (excluding high income),ECA,1996,325000000000.0
Europe & Central Asia,ECS,1996,11100000000000.0
Ecuador,ECU,1996,25226393197.0
"Egypt, Arab Rep.",EGY,1996,67629716981.0
Euro area,EMU,1996,7630000000000.0
Eritrea,ERI,1996,693535954.2
Spain,ESP,1996,643000000000.0
Estonia,EST,1996,4786018988.0
Ethiopia,ETH,1996,8761215548.0
European Union,EUU,1996,8430000000000.0
Fragile and conflict affected situations,FCS,1996,466000000000.0
Finland,FIN,1996,132000000000.0
Fiji,FJI,1996,2128696644.0
France,FRA,1996,1610000000000.0
Faroe Islands,FRO,1996,989536914.7
"Micronesia, Fed. Sts.",FSM,1996,218534700.0
Gabon,GAB,1996,5694040003.0
United Kingdom,GBR,1996,1420000000000.0
Georgia,GEO,1996,3095047604.0
Ghana,GHA,1996,6932991739.0
Guinea,GIN,1996,5641243100.0
"Gambia, The",GMB,1996,848239446.2
Guinea-Bissau,GNB,1996,702965147.5
Equatorial Guinea,GNQ,1996,232463022.8
Greece,GRC,1996,146000000000.0
Grenada,GRD,1996,366911444.4
Greenland,GRL,1996,1197515569.0
Guatemala,GTM,1996,15674835615.0
Guyana,GUY,1996,705406001.4
High income,HIC,1996,26600000000000.0
"Hong Kong SAR, China",HKG,1996,160000000000.0
Honduras,HND,1996,5215028986.0
Heavily indebted poor countries (HIPC),HPC,1996,154000000000.0
Croatia,HRV,1996,24147533317.0
Haiti,HTI,1996,2907517604.0
Hungary,HUN,1996,46658755152.0
IBRD only,IBD,1996,5370000000000.0
IDA & IBRD total,IBT,1996,5920000000000.0
IDA total,IDA,1996,555000000000.0
IDA blend,IDB,1996,310000000000.0
Indonesia,IDN,1996,227000000000.0
IDA only,IDX,1996,243000000000.0
Isle of Man,IMN,1996,1023005863.0
India,IND,1996,393000000000.0
Ireland,IRL,1996,75790786290.0
"Iran, Islamic Rep.",IRN,1996,120000000000.0
Iraq,IRQ,1996,10433698621.0
Iceland,ISL,1996,7426082271.0
Israel,ISR,1996,115000000000.0
Italy,ITA,1996,1310000000000.0
Jamaica,JAM,1996,7393891921.0
Jordan,JOR,1996,6927503526.0
Japan,JPN,1996,4920000000000.0
Kazakhstan,KAZ,1996,21035357937.0
Kenya,KEN,1996,12045865396.0
Kyrgyz Republic,KGZ,1996,1827570586.0
Cambodia,KHM,1996,3506695720.0
Kiribati,KIR,1996,81385876.26
St. Kitts and Nevis,KNA,1996,333944444.4
"Korea, Rep.",KOR,1996,610000000000.0
Kuwait,KWT,1996,31492373309.0
Latin America & Caribbean (excluding high income),LAC,1996,1850000000000.0
Lao PDR,LAO,1996,1873671550.0
Lebanon,LBN,1996,13690217334.0
Liberia,LBR,1996,159400000.0
Libya,LBY,1996,27884615385.0
St. Lucia,LCA,1996,788888888.9
Latin America & Caribbean,LCN,1996,2100000000000.0
Least developed countries: UN classification,LDC,1996,180000000000.0
Low income,LIC,1996,92529748882.0
Liechtenstein,LIE,1996,2504012993.0
Sri Lanka,LKA,1996,13897738375.0
Lower middle income,LMC,1996,1140000000000.0
Low & middle income,LMY,1996,5140000000000.0
Lesotho,LSO,1996,946112492.8
Late-demographic dividend,LTE,1996,3330000000000.0
Lithuania,LTU,1996,8382519637.0
Luxembourg,LUX,1996,20895314658.0
Latvia,LVA,1996,5975248851.0
"Macao SAR, China",MAC,1996,7176892950.0
Morocco,MAR,1996,43161571528.0
Monaco,MCO,1996,3137886995.0
Moldova,MDA,1996,1695122174.0
Madagascar,MDG,1996,4931861039.0
Maldives,MDV,1996,450382328.0
Middle East & North Africa,MEA,1996,794000000000.0
Mexico,MEX,1996,432000000000.0
Marshall Islands,MHL,1996,110858000.0
Middle income,MIC,1996,5040000000000.0
North Macedonia,MKD,1996,4642021256.0
Mali,MLI,1996,2780422049.0
Malta,MLT,1996,3822882325.0
Myanmar,MMR,1996,6123556717.0
Middle East & North Africa (excluding high income),MNA,1996,381000000000.0
Mongolia,MNG,1996,1345719472.0
Mozambique,MOZ,1996,4030146135.0
Mauritania,MRT,1996,2132087009.0
Mauritius,MUS,1996,4481489762.0
Malawi,MWI,1996,3319573750.0
Malaysia,MYS,1996,101000000000.0
North America,NAC,1996,8710000000000.0
Namibia,NAM,1996,3989163197.0
New Caledonia,NCL,1996,3606968436.0
Niger,NER,1996,2405686940.0
Nigeria,NGA,1996,186000000000.0
Nicaragua,NIC,1996,4308096533.0
Netherlands,NLD,1996,450000000000.0
Norway,NOR,1996,164000000000.0
Nepal,NPL,1996,4521580381.0
Nauru,NRU,1996,37458801.21
New Zealand,NZL,1996,70140835299.0
OECD members,OED,1996,25900000000000.0
Oman,OMN,1996,15277763329.0
Other small states,OSS,1996,49170282332.0
Pakistan,PAK,1996,63320170084.0
Panama,PAN,1996,9870494000.0
Peru,PER,1996,55252414130.0
Philippines,PHL,1996,94648084429.0
Palau,PLW,1996,137494600.0
Papua New Guinea,PNG,1996,5155311077.0
Poland,POL,1996,160000000000.0
Pre-demographic dividend,PRE,1996,338000000000.0
Puerto Rico,PRI,1996,45340835000.0
Portugal,PRT,1996,123000000000.0
Paraguay,PRY,1996,9788391781.0
West Bank and Gaza,PSE,1996,3409600000.0
Pacific island small states,PSS,1996,3971732138.0
Post-demographic dividend,PST,1996,25100000000000.0
French Polynesia,PYF,1996,4166072830.0
Qatar,QAT,1996,9059340385.0
Romania,ROU,1996,36937074278.0
Russian Federation,RUS,1996,392000000000.0
Rwanda,RWA,1996,1382334879.0
South Asia,SAS,1996,525000000000.0
Saudi Arabia,SAU,1996,159000000000.0
Sudan,SDN,1996,9018300725.0
Senegal,SEN,1996,6559712166.0
Singapore,SGP,1996,96293086513.0
Solomon Islands,SLB,1996,510586430.2
Sierra Leone,SLE,1996,941742152.7
El Salvador,SLV,1996,9586327800.0
Somalia,SOM,1996,1792234297.0
Serbia,SRB,1996,21818007449.0
Sub-Saharan Africa (excluding high income),SSA,1996,535000000000.0
Sub-Saharan Africa,SSF,1996,536000000000.0
Small states,SST,1996,64221535016.0
Sao Tome and Principe,STP,1996,135188165.7
Suriname,SUR,1996,861372806.2
Slovak Republic,SVK,1996,27925036755.0
Slovenia,SVN,1996,21507232649.0
Sweden,SWE,1996,292000000000.0
Eswatini,SWZ,1996,1602741834.0
Seychelles,SYC,1996,535250347.1
Syrian Arab Republic,SYR,1996,13789560878.0
Chad,TCD,1996,1607345356.0
East Asia & Pacific (IDA & IBRD countries),TEA,1996,1520000000000.0
Europe & Central Asia (IDA & IBRD countries),TEC,1996,950000000000.0
Togo,TGO,1996,2069506015.0
Thailand,THA,1996,183000000000.0
Tajikistan,TJK,1996,1043654822.0
Turkmenistan,TKM,1996,2378759975.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,1996,2020000000000.0
Timor-Leste,TLS,1996,306956900.0
Middle East & North Africa (IDA & IBRD countries),TMN,1996,377000000000.0
Tonga,TON,1996,222100576.3
South Asia (IDA & IBRD),TSA,1996,525000000000.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,1996,536000000000.0
Trinidad and Tobago,TTO,1996,5759537726.0
Tunisia,TUN,1996,19587161807.0
Turkiye,TUR,1996,181000000000.0
Tuvalu,TUV,1996,13338597.33
Tanzania,TZA,1996,9433528150.0
Uganda,UGA,1996,6044585327.0
Ukraine,UKR,1996,44558831005.0
Upper middle income,UMC,1996,3910000000000.0
Uruguay,URY,1996,20515458114.0
United States,USA,1996,8070000000000.0
Uzbekistan,UZB,1996,13948892216.0
St. Vincent and the Grenadines,VCT,1996,331488888.9
"Venezuela, RB",VEN,1996,70543211119.0
Viet Nam,VNM,1996,24657470575.0
Vanuatu,VUT,1996,261370044.5
World,WLD,1996,31900000000000.0
Samoa,WSM,1996,249907868.8
"Yemen, Rep.",YEM,1996,6496163616.0
South Africa,ZAF,1996,163000000000.0
Zambia,ZMB,1996,3597220962.0
Zimbabwe,ZWE,1996,8553146600.0
Aruba,ABW,1997,1531843575.0
Africa Eastern and Southern,AFE,1997,288000000000.0
Africa Western and Central,AFW,1997,276000000000.0
Angola,AGO,1997,7675423799.0
Albania,ALB,1997,2258513974.0
Andorra,AND,1997,1180645572.0
Arab World,ARB,1997,612000000000.0
United Arab Emirates,ARE,1997,78839008445.0
Argentina,ARG,1997,293000000000.0
Armenia,ARM,1997,1639492445.0
Antigua and Barbuda,ATG,1997,734392592.6
Australia,AUS,1997,436000000000.0
Austria,AUT,1997,213000000000.0
Azerbaijan,AZE,1997,3962362387.0
Burundi,BDI,1997,972896267.9
Belgium,BEL,1997,253000000000.0
Benin,BEN,1997,2268301646.0
Burkina Faso,BFA,1997,2447669102.0
Bangladesh,BGD,1997,48244309133.0
Bulgaria,BGR,1997,11316127379.0
Bahrain,BHR,1997,7219407713.0
"Bahamas, The",BHS,1997,6332360000.0
Bosnia and Herzegovina,BIH,1997,3671909673.0
Belarus,BLR,1997,14130585516.0
Belize,BLZ,1997,870861115.2
Bermuda,BMU,1997,2932827000.0
Bolivia,BOL,1997,7925736821.0
Brazil,BRA,1997,883000000000.0
Barbados,BRB,1997,2498384130.0
Brunei Darussalam,BRN,1997,5197311972.0
Bhutan,BTN,1997,352229076.7
Botswana,BWA,1997,5020265627.0
Central African Republic,CAF,1997,937741513.0
Canada,CAN,1997,655000000000.0
Central Europe and the Baltics,CEB,1997,410000000000.0
Switzerland,CHE,1997,295000000000.0
Chile,CHL,1997,85741415285.0
China,CHN,1997,962000000000.0
Cote d'Ivoire,CIV,1997,18047558038.0
Cameroon,CMR,1997,10789458433.0
"Congo, Dem. Rep.",COD,1997,6090838693.0
"Congo, Rep.",COG,1997,2322719103.0
Colombia,COL,1997,107000000000.0
Comoros,COM,1997,364445600.5
Cabo Verde,CPV,1997,490608657.9
Costa Rica,CRI,1997,12614602382.0
Caribbean small states,CSS,1997,14335075433.0
Cuba,CUB,1997,25365908100.0
Cyprus,CYP,1997,9547818700.0
Czechia,CZE,1997,62180159376.0
Germany,DEU,1997,2210000000000.0
Djibouti,DJI,1997,502675542.0
Dominica,DMA,1997,302988888.9
Denmark,DNK,1997,174000000000.0
Dominican Republic,DOM,1997,20017450041.0
Algeria,DZA,1997,48177612042.0
East Asia & Pacific (excluding high income),EAP,1997,1570000000000.0
Early-demographic dividend,EAR,1997,2960000000000.0
East Asia & Pacific,EAS,1997,7740000000000.0
Europe & Central Asia (excluding high income),ECA,1997,345000000000.0
Europe & Central Asia,ECS,1997,10500000000000.0
Ecuador,ECU,1997,28162053027.0
"Egypt, Arab Rep.",EGY,1997,78436578171.0
Euro area,EMU,1997,6980000000000.0
Eritrea,ERI,1997,686490090.1
Spain,ESP,1997,590000000000.0
Estonia,EST,1997,5154420649.0
Ethiopia,ETH,1997,8803539988.0
European Union,EUU,1997,7730000000000.0
Fragile and conflict affected situations,FCS,1997,522000000000.0
Finland,FIN,1997,127000000000.0
Fiji,FJI,1997,2090221137.0
France,FRA,1997,1450000000000.0
Faroe Islands,FRO,1997,933763083.4
"Micronesia, Fed. Sts.",FSM,1997,206626300.0
Gabon,GAB,1997,5326817115.0
United Kingdom,GBR,1997,1560000000000.0
Georgia,GEO,1997,3510520231.0
Ghana,GHA,1997,6891443192.0
Guinea,GIN,1997,5516916163.0
"Gambia, The",GMB,1997,803633342.5
Guinea-Bissau,GNB,1997,698107222.5
Equatorial Guinea,GNQ,1997,442337870.7
Greece,GRC,1997,143000000000.0
Grenada,GRD,1997,392190592.6
Greenland,GRL,1997,1072154434.0
Guatemala,GTM,1997,17790026222.0
Guyana,GUY,1997,749138009.6
High income,HIC,1997,26200000000000.0
"Hong Kong SAR, China",HKG,1997,177000000000.0
Honduras,HND,1997,5737099650.0
Heavily indebted poor countries (HIPC),HPC,1997,161000000000.0
Croatia,HRV,1997,24172615137.0
Haiti,HTI,1997,3338949152.0
Hungary,HUN,1997,47296952929.0
IBRD only,IBD,1997,5690000000000.0
IDA & IBRD total,IBT,1997,6270000000000.0
IDA total,IDA,1997,581000000000.0
IDA blend,IDB,1997,325000000000.0
Indonesia,IDN,1997,216000000000.0
IDA only,IDX,1997,253000000000.0
Isle of Man,IMN,1997,1180968165.0
India,IND,1997,416000000000.0
Ireland,IRL,1997,82856648758.0
"Iran, Islamic Rep.",IRN,1997,114000000000.0
Iraq,IRQ,1997,20764857056.0
Iceland,ISL,1997,7569672925.0
Israel,ISR,1997,119000000000.0
Italy,ITA,1997,1240000000000.0
Jamaica,JAM,1997,8400041724.0
Jordan,JOR,1997,7245839210.0
Japan,JPN,1997,4490000000000.0
Kazakhstan,KAZ,1997,22165932063.0
Kenya,KEN,1997,13115764358.0
Kyrgyz Republic,KGZ,1997,1767864036.0
Cambodia,KHM,1997,3443413389.0
Kiribati,KIR,1997,80155561.16
St. Kitts and Nevis,KNA,1997,374641308.0
"Korea, Rep.",KOR,1997,570000000000.0
Kuwait,KWT,1997,30350190704.0
Latin America & Caribbean (excluding high income),LAC,1997,2020000000000.0
Lao PDR,LAO,1997,1747011857.0
Lebanon,LBN,1997,15751867489.0
Liberia,LBR,1997,295900000.0
Libya,LBY,1997,30700897875.0
St. Lucia,LCA,1997,805925925.9
Latin America & Caribbean,LCN,1997,2300000000000.0
Least developed countries: UN classification,LDC,1997,189000000000.0
Low income,LIC,1997,98821120248.0
Liechtenstein,LIE,1997,2298389803.0
Sri Lanka,LKA,1997,15091913884.0
Lower middle income,LMC,1997,1190000000000.0
Low & middle income,LMY,1997,5450000000000.0
Lesotho,LSO,1997,998004258.7
Late-demographic dividend,LTE,1997,3490000000000.0
Lithuania,LTU,1997,10118631852.0
Luxembourg,LUX,1997,19563836265.0
Latvia,LVA,1997,6527926446.0
"Macao SAR, China",MAC,1997,7267570893.0
Morocco,MAR,1997,39147844526.0
Monaco,MCO,1997,2840195190.0
Moldova,MDA,1997,1930081169.0
Madagascar,MDG,1997,4262965420.0
Maldives,MDV,1997,508223602.4
Middle East & North Africa,MEA,1997,833000000000.0
Mexico,MEX,1997,523000000000.0
Marshall Islands,MHL,1997,109884681.7
Middle income,MIC,1997,5350000000000.0
North Macedonia,MKD,1997,3912986091.0
Mali,MLI,1997,2697105823.0
Malta,MLT,1997,3793418975.0
Myanmar,MMR,1997,4722288496.0
Middle East & North Africa (excluding high income),MNA,1997,400000000000.0
Mongolia,MNG,1997,1180934203.0
Mozambique,MOZ,1997,4873663775.0
Mauritania,MRT,1997,2071996564.0
Mauritius,MUS,1997,4243755308.0
Malawi,MWI,1997,3875785863.0
Malaysia,MYS,1997,100000000000.0
North America,NAC,1997,9240000000000.0
Namibia,NAM,1997,4154989950.0
New Caledonia,NCL,1997,3291131281.0
Niger,NER,1997,2290318910.0
Nigeria,NGA,1997,201000000000.0
Nicaragua,NIC,1997,4389965591.0
Netherlands,NLD,1997,417000000000.0
Norway,NOR,1997,161000000000.0
Nepal,NPL,1997,4918691917.0
Nauru,NRU,1997,37331507.28
New Zealand,NZL,1997,66075143415.0
OECD members,OED,1997,25500000000000.0
Oman,OMN,1997,15837451235.0
Other small states,OSS,1997,49548179500.0
Pakistan,PAK,1997,62433340468.0
Panama,PAN,1997,10677286100.0
Peru,PER,1997,58147522523.0
Philippines,PHL,1997,94106317565.0
Palau,PLW,1997,143860800.0
Papua New Guinea,PNG,1997,4936615299.0
Poland,POL,1997,159000000000.0
Pre-demographic dividend,PRE,1997,372000000000.0
Puerto Rico,PRI,1997,48187039000.0
Portugal,PRT,1997,117000000000.0
Paraguay,PRY,1997,9965225678.0
West Bank and Gaza,PSE,1997,3759800000.0
Pacific island small states,PSS,1997,3981606457.0
Post-demographic dividend,PST,1997,24600000000000.0
French Polynesia,PYF,1997,3762859093.0
Qatar,QAT,1997,11297802115.0
Romania,ROU,1997,35575214078.0
Russian Federation,RUS,1997,405000000000.0
Rwanda,RWA,1997,1851558197.0
South Asia,SAS,1997,550000000000.0
Saudi Arabia,SAU,1997,166000000000.0
Sudan,SDN,1997,11681175864.0
Senegal,SEN,1997,6041478726.0
Singapore,SGP,1997,100000000000.0
Solomon Islands,SLB,1997,526554006.0
Sierra Leone,SLE,1997,850218033.6
El Salvador,SLV,1997,10221705900.0
Somalia,SOM,1997,2191749014.0
Serbia,SRB,1997,25676488000.0
Sub-Saharan Africa (excluding high income),SSA,1997,564000000000.0
Sub-Saharan Africa,SSF,1997,565000000000.0
Small states,SST,1997,67849318093.0
Sao Tome and Principe,STP,1997,91920274.24
Suriname,SUR,1997,926422500.0
Slovak Republic,SVK,1997,27706028096.0
Slovenia,SVN,1997,20763101741.0
Sweden,SWE,1997,268000000000.0
Eswatini,SWZ,1997,1716714070.0
Seychelles,SYC,1997,598966982.4
Syrian Arab Republic,SYR,1997,14505233463.0
Chad,TCD,1997,1544689577.0
East Asia & Pacific (IDA & IBRD countries),TEA,1997,1570000000000.0
Europe & Central Asia (IDA & IBRD countries),TEC,1997,980000000000.0
Togo,TGO,1997,2116818623.0
Thailand,THA,1997,150000000000.0
Tajikistan,TJK,1997,921518032.9
Turkmenistan,TKM,1997,2450350625.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,1997,2210000000000.0
Timor-Leste,TLS,1997,319972700.0
Middle East & North Africa (IDA & IBRD countries),TMN,1997,397000000000.0
Tonga,TON,1997,214991452.3
South Asia (IDA & IBRD),TSA,1997,550000000000.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,1997,565000000000.0
Trinidad and Tobago,TTO,1997,5737751332.0
Tunisia,TUN,1997,20746210354.0
Turkiye,TUR,1997,190000000000.0
Tuvalu,TUV,1997,13734210.1
Tanzania,TZA,1997,11158197942.0
Uganda,UGA,1997,6269333313.0
Ukraine,UKR,1997,50151531592.0
Upper middle income,UMC,1997,4160000000000.0
Uruguay,URY,1997,23969739234.0
United States,USA,1997,8580000000000.0
Uzbekistan,UZB,1997,14744603774.0
St. Vincent and the Grenadines,VCT,1997,347770370.4
"Venezuela, RB",VEN,1997,85837678560.0
Viet Nam,VNM,1997,26843700442.0
Vanuatu,VUT,1997,272771209.1
World,WLD,1997,31800000000000.0
Samoa,WSM,1997,285475591.9
"Yemen, Rep.",YEM,1997,6838298531.0
South Africa,ZAF,1997,169000000000.0
Zambia,ZMB,1997,4303288480.0
Zimbabwe,ZWE,1997,8529571600.0
Aruba,ABW,1998,1665363128.0
Africa Eastern and Southern,AFE,1998,269000000000.0
Africa Western and Central,AFW,1998,296000000000.0
Angola,AGO,1998,6506387247.0
Albania,ALB,1998,2545964541.0
Andorra,AND,1998,1211953994.0
Arab World,ARB,1998,597000000000.0
United Arab Emirates,ARE,1998,75674336283.0
Argentina,ARG,1998,299000000000.0
Armenia,ARM,1998,1893726437.0
Antigua and Barbuda,ATG,1998,789762963.0
Australia,AUS,1998,400000000000.0
Austria,AUT,1998,218000000000.0
Azerbaijan,AZE,1998,4446368571.0
Burundi,BDI,1998,893770740.2
Belgium,BEL,1998,259000000000.0
Benin,BEN,1998,2455092686.0
Burkina Faso,BFA,1998,2804902367.0
Bangladesh,BGD,1998,49984559471.0
Bulgaria,BGR,1998,15031055047.0
Bahrain,BHR,1998,7031309043.0
"Bahamas, The",BHS,1998,6833220000.0
Bosnia and Herzegovina,BIH,1998,4116774301.0
Belarus,BLR,1998,15221352699.0
Belize,BLZ,1998,926550756.0
Bermuda,BMU,1998,3130748000.0
Bolivia,BOL,1998,8497494652.0
Brazil,BRA,1998,864000000000.0
Barbados,BRB,1998,2817083478.0
Brunei Darussalam,BRN,1998,4051142386.0
Bhutan,BTN,1998,363458380.9
Botswana,BWA,1998,4790481509.0
Central African Republic,CAF,1998,967338389.7
Canada,CAN,1998,634000000000.0
Central Europe and the Baltics,CEB,1998,449000000000.0
Switzerland,CHE,1998,303000000000.0
Channel Islands,CHI,1998,5945677377.0
Chile,CHL,1998,81990010704.0
China,CHN,1998,1030000000000.0
Cote d'Ivoire,CIV,1998,19619654756.0
Cameroon,CMR,1998,11298144990.0
"Congo, Dem. Rep.",COD,1998,6217805821.0
"Congo, Rep.",COG,1998,1949481379.0
Colombia,COL,1998,98486358581.0
Comoros,COM,1998,370106745.9
Cabo Verde,CPV,1998,521910560.5
Costa Rica,CRI,1998,13684255947.0
Caribbean small states,CSS,1998,15597595842.0
Cuba,CUB,1998,25736331200.0
Cyprus,CYP,1998,10248617647.0
Czechia,CZE,1998,66807429711.0
Germany,DEU,1998,2240000000000.0
Djibouti,DJI,1998,514267869.3
Dominica,DMA,1998,322411111.1
Denmark,DNK,1998,177000000000.0
Dominican Republic,DOM,1998,21672215547.0
Algeria,DZA,1998,48187781984.0
East Asia & Pacific (excluding high income),EAP,1998,1430000000000.0
Early-demographic dividend,EAR,1998,2920000000000.0
East Asia & Pacific,EAS,1998,6930000000000.0
Europe & Central Asia (excluding high income),ECA,1998,420000000000.0
Europe & Central Asia,ECS,1998,10800000000000.0
Ecuador,ECU,1998,27981896948.0
"Egypt, Arab Rep.",EGY,1998,84828807556.0
Euro area,EMU,1998,7180000000000.0
Eritrea,ERI,1998,745523116.9
Spain,ESP,1998,619000000000.0
Estonia,EST,1998,5674080543.0
Ethiopia,ETH,1998,8013274132.0
European Union,EUU,1998,7970000000000.0
Fragile and conflict affected situations,FCS,1998,536000000000.0
Finland,FIN,1998,134000000000.0
Fiji,FJI,1998,1653146717.0
France,FRA,1998,1500000000000.0
Faroe Islands,FRO,1998,1104744235.0
"Micronesia, Fed. Sts.",FSM,1998,218873100.0
Gabon,GAB,1998,4483417310.0
United Kingdom,GBR,1998,1650000000000.0
Georgia,GEO,1998,3613497317.0
Ghana,GHA,1998,7482069162.0
Guinea,GIN,1998,5232118046.0
"Gambia, The",GMB,1998,840285264.6
Guinea-Bissau,GNB,1998,591034143.3
Equatorial Guinea,GNQ,1998,370687634.4
Greece,GRC,1998,144000000000.0
Grenada,GRD,1998,445903592.6
Greenland,GRL,1998,1149858070.0
Guatemala,GTM,1998,19395491993.0
Guyana,GUY,1998,717530683.2
High income,HIC,1998,26200000000000.0
"Hong Kong SAR, China",HKG,1998,169000000000.0
Honduras,HND,1998,6366340266.0
Heavily indebted poor countries (HIPC),HPC,1998,167000000000.0
Croatia,HRV,1998,25885224249.0
Haiti,HTI,1998,3723903724.0
Hungary,HUN,1998,48706787306.0
IBRD only,IBD,1998,5540000000000.0
IDA & IBRD total,IBT,1998,6140000000000.0
IDA total,IDA,1998,605000000000.0
IDA blend,IDB,1998,340000000000.0
Indonesia,IDN,1998,95445547873.0
IDA only,IDX,1998,262000000000.0
Isle of Man,IMN,1998,1382605389.0
India,IND,1998,421000000000.0
Ireland,IRL,1998,90199410116.0
"Iran, Islamic Rep.",IRN,1998,110000000000.0
Iraq,IRQ,1998,20617405044.0
Iceland,ISL,1998,8503693099.0
Israel,ISR,1998,120000000000.0
Italy,ITA,1998,1270000000000.0
Jamaica,JAM,1998,8787195622.0
Jordan,JOR,1998,7912270804.0
Japan,JPN,1998,4100000000000.0
Kazakhstan,KAZ,1998,22135245507.0
Kenya,KEN,1998,14093998844.0
Kyrgyz Republic,KGZ,1998,1645963750.0
Cambodia,KHM,1998,3120425503.0
Kiribati,KIR,1998,74756820.46
St. Kitts and Nevis,KNA,1998,383257331.4
"Korea, Rep.",KOR,1998,383000000000.0
Kuwait,KWT,1998,25943705784.0
Latin America & Caribbean (excluding high income),LAC,1998,2040000000000.0
Lao PDR,LAO,1998,1280177839.0
Lebanon,LBN,1998,17247179006.0
Liberia,LBR,1998,359600000.0
Libya,LBY,1998,27251301398.0
St. Lucia,LCA,1998,877407407.4
Latin America & Caribbean,LCN,1998,2330000000000.0
Least developed countries: UN classification,LDC,1998,191000000000.0
Low income,LIC,1998,99814560376.0
Liechtenstein,LIE,1998,2479699106.0
Sri Lanka,LKA,1998,15794972847.0
Lower middle income,LMC,1998,1220000000000.0
Low & middle income,LMY,1998,5430000000000.0
Lesotho,LSO,1998,928460893.1
Late-demographic dividend,LTE,1998,3360000000000.0
Lithuania,LTU,1998,11239547691.0
Luxembourg,LUX,1998,20150053345.0
Latvia,LVA,1998,7166275468.0
"Macao SAR, China",MAC,1998,6797792190.0
Morocco,MAR,1998,46497608725.0
Monaco,MCO,1998,2934593468.0
Moldova,MDA,1998,1698717505.0
Madagascar,MDG,1998,4401967633.0
Maldives,MDV,1998,540096397.6
Middle East & North Africa,MEA,1998,814000000000.0
Mexico,MEX,1998,557000000000.0
Marshall Islands,MHL,1998,112070114.1
Middle income,MIC,1998,5330000000000.0
North Macedonia,MKD,1998,3765745023.0
Mali,MLI,1998,2920358711.0
Malta,MLT,1998,4010571334.0
Myanmar,MMR,1998,6459461639.0
Middle East & North Africa (excluding high income),MNA,1998,411000000000.0
Montenegro,MNE,1998,854261160.7
Mongolia,MNG,1998,1124440205.0
Mozambique,MOZ,1998,5551118149.0
Mauritania,MRT,1998,2032347665.0
Mauritius,MUS,1998,4225813976.0
Malawi,MWI,1998,2547609590.0
Malaysia,MYS,1998,72167498981.0
North America,NAC,1998,9700000000000.0
Namibia,NAM,1998,3873109866.0
New Caledonia,NCL,1998,3556304833.0
Niger,NER,1998,2643363519.0
Nigeria,NGA,1998,218000000000.0
Nicaragua,NIC,1998,4635354832.0
Netherlands,NLD,1998,438000000000.0
Norway,NOR,1998,154000000000.0
Nepal,NPL,1998,4856255044.0
Nauru,NRU,1998,29664450.93
New Zealand,NZL,1998,56227169851.0
OECD members,OED,1998,25800000000000.0
Oman,OMN,1998,13996914694.0
Other small states,OSS,1998,50593486749.0
Pakistan,PAK,1998,62191955814.0
